"Election ID","Election Name","Society ID","Society Name","Election Start Date","Election End Date"
1807,"24/25 Leeds Singaporean Society Election",319,"Leeds Singaporean Society","2024-04-23 00:01:00","2024-04-28 23:59:00"
1808,"Anime & Manga AGM 2024",17,"Anime & Manga","2024-05-01 12:00:00","2024-05-05 12:00:00"
1809,"Athletics AGM 2024",27,Athletics,"2024-05-02 09:00:00","2024-05-06 23:59:00"
1810,"Brazilian Jiu Jitsu 2024/25 AGM",55,"Brazilian Jiu Jitsu","2024-04-29 07:00:00","2024-05-07 07:00:00"
1811,"Leeds Obstetrics and Gynaecology Society, AGM, May 2024",447,"Leeds Obstetrics & Gynaecology Society (LOGsoc), (Medics and Dentists)","2024-05-01 00:01:00","2024-05-05 23:59:00"
1812,"Stitch n' Bitch AGM",340,"Stitch & Bitch","2024-04-29 00:01:00","2024-05-03 23:59:00"
1813,"Spanish, Latin American and Portuguese Society AGM 2024-2025",330,"Spanish, Latin American and Portuguese Society (SLAPSOC)","2024-04-28 12:00:00","2024-05-01 12:00:00"
1814,"Coffee Society Elections 2024/25",81,Coffee,"2024-04-27 09:00:00","2024-05-04 16:00:00"
1815,"93% Club Leeds Committee 2024/25",508,"The 93% Club Leeds","2024-04-29 09:00:00","2024-05-05 23:59:00"
1816,"Theatre Group AGM 24/25",363,"Theatre Group","2024-04-28 09:00:00","2024-04-30 23:59:00"
1817,"Cutting Edge AGM 2024",96,"Cutting Edge","2024-04-24 00:00:00","2024-05-02 23:59:00"
1818,"2024 AGM",141,Golf,"2024-04-30 22:30:00","2024-05-01 22:30:00"
1819,"STAR AGM 2024",342,"Student Action for Refugees","2024-05-05 00:00:00","2024-05-06 12:00:00"
1820,"Fencing AGM 2024",124,Fencing,"2024-04-26 14:01:00","2024-05-03 14:00:00"
1821,"POLISSOC 2024/5 Committee Elections",283,"Politics and International Studies (POLIS)","2024-04-29 09:00:00","2024-05-03 17:00:00"
1822,"LUUOC AGM 2024!!",266,"Orienteering + Fell Running","2024-05-03 21:00:00","2024-05-06 23:59:00"
1823,"Chess Society, AGM, April, 2024",75,Chess,"2024-04-28 14:00:00","2024-05-06 13:00:00"
1824,"Hong Kong Society Committees Election 2024",162,"Hong Kong","2024-04-22 19:29:00","2024-04-27 19:30:00"
1825,"LSTV 2024 Elections",217,LSTV,"2024-04-29 00:00:00","2024-05-05 23:59:00"
1827,"LAMMPS AGM 2024",196,LAMMPS,"2024-05-06 00:01:00","2024-05-07 23:59:00"
1828,"Big Band AGM / Election 2024",46,"Big Band","2024-04-23 21:36:00","2024-04-26 21:36:00"
1829,"AGM: A2M - Access to Medicine Society 2024/25 Committee",539,"Access to Medicine","2024-04-24 13:00:00","2024-05-01 13:00:00"
1830,"Chinese Society, AGM, April 2024",76,Chinese,"2024-04-24 09:00:00","2024-05-01 09:00:00"
1831,"LGBT+ Society AGM",210,LGBT,"2024-04-28 12:01:00","2024-05-05 12:00:00"
1832,"SlavSoc Election AGM 2024",305,"Russian and Slavonic","2024-04-25 18:01:00","2024-05-02 23:59:00"
1833,"Mens Lacrosse AGM 2024",194,"Lacrosse (m)","2024-05-04 00:00:00","2024-05-05 00:00:00"
1834,"Ice Hockey AGM 2023/2024",168,"Ice Hockey","2024-04-30 00:00:00","2024-05-03 23:59:00"
1835,"Annual General Meeting Elections - New committee",70,Caving,"2024-04-25 09:00:00","2024-04-29 19:30:00"
1836,"Mathsoc AGM 2024",228,Mathematical,"2024-04-27 00:00:00","2024-05-03 00:00:00"
1837,"Futsal 2024/2025 Committee",136,"Futsal (m)","2024-04-23 13:01:00","2024-04-24 15:00:00"
1838,"Leeds Orthodox Christian Society AGM",267,"Orthodox Christian","2024-05-06 00:00:00","2024-05-12 23:59:00"
1839,"Students for Global Health AGM Election 2024",343,"Students for Global Health Leeds","2024-05-02 00:01:00","2024-05-07 23:59:00"
1840,"society elections 2024-2025",142,"Greek and Cypriot","2024-04-26 12:00:00","2024-04-30 12:00:00"
1841,"SwiftSoc AGM 24/25",487,"Leeds Swift Soc","2024-04-29 13:00:00","2024-05-06 17:00:00"
1842,"Yoga Society AGM 2024",392,"Yoga Society","2024-04-24 12:30:00","2024-04-29 12:30:00"
1843,"Leeds Nutritank AGM",430,"Leeds Nutritank (Medics and Dentists)","2024-04-27 00:00:00","2024-04-30 23:59:00"
1844,"Election 2024",160,"Hockey (w)","2024-05-01 18:07:00","2024-05-02 18:30:00"
1845,"Executive Committee Election",160,"Hockey (w)","2024-05-01 18:12:00","2024-05-02 20:00:00"
1846,"General Committee Election",160,"Hockey (w)","2024-05-01 20:00:00","2024-05-03 00:00:00"
1847,"LMADSS 2024 Committee",535,"Leeds Medics and Dentists Snowsports Society (LMADSS)","2024-04-27 12:00:00","2024-05-03 23:59:00"
1848,"ComicSoc 2024-2025 committee election",83,"Comics & Graphic Novels","2024-04-29 09:00:00","2024-05-05 09:00:00"
1849,"Swimming and Water Polo AGM 24",349,"Swimming & Water Polo","2024-04-29 21:00:00","2024-05-01 21:00:00"
1850,"Skate Soc AGM 2024-2025",320,Skate,"2024-04-25 07:30:00","2024-05-03 21:30:00"
1851,"LUU Dodgeball Society AGM (24/25)",107,Dodgeball,"2024-04-27 13:30:00","2024-05-03 19:00:00"
1852,"MedSoc AGM 24/25",233,"MedSoc (Medicine)","2024-05-18 00:05:00","2024-05-25 18:00:00"
1853,"Badminton Committee Election 2024",30,Badminton,"2024-04-29 15:01:00","2024-05-06 15:00:00"
1854,"Committee election 24/25",143,"Green Action","2024-04-30 17:01:00","2024-05-05 17:00:00"
1855,"Arrhythmics Election 2024",358,"The Arrhythmics","2024-05-04 18:00:00","2024-05-08 21:00:00"
1856,"LATAMSOC COMMITEE ELECTIONS",514,"Latin American","2024-05-02 00:00:00","2024-05-05 23:59:00"
1857,"LUUCV AGM Committee Election 2024/25",87,"Conservation Volunteers","2024-05-07 09:00:00","2024-05-17 23:59:00"
1858,"Vegan and Vegetarian AGM",375,"Vegetarian and Vegan","2024-04-27 13:00:00","2024-05-04 12:00:00"
1859,"Weightlifting Captain Re-Election 2024/25",35,"Barbell Club","2024-04-19 14:01:00","2024-04-21 14:01:00"
1860,"Neurodivergent Society AGM 2024",256,Neurodivergent,"2024-04-29 00:00:00","2024-05-05 23:59:00"
1861,"Korfball Elections 24/25",189,Korfball,"2024-05-13 12:01:00","2024-05-20 17:00:00"
1862,"Medieval Society AGM 2024",232,"Medieval Society","2024-04-28 18:01:00","2024-05-05 18:00:00"
1863,"LUUNC Election 2024/25",254,Netball,"2024-05-02 09:00:00","2024-05-05 22:30:00"
1864,"Election redo",38,"Basketball (m)","2024-04-29 19:20:00","2024-05-04 10:18:00"
1865,"Table Tennis AGM 2024/25",351,"Table Tennis","2024-05-23 00:01:00","2024-05-28 23:59:00"
1866,"Committee Election 24/25",24,"Association Football (m)","2024-05-02 18:00:00","2024-05-06 00:00:00"
1867,"Hung Kuen KungFu AGM, 2024/25",166,"Hung Kuen","2024-04-29 20:05:00","2024-05-05 20:30:00"
1868,"Sikh Society, AGM, April 2024",318,Sikh,"2024-05-03 19:32:00","2024-05-06 19:37:00"
1869,"Sri Lankan Society - General Election",503,"Sri Lankan Society","2024-05-01 23:01:00","2024-05-06 23:59:00"
1870,"KDFS Committee Election - AGM 2024/25",481,"Korean Drama and Film Society","2024-05-01 00:00:00","2024-05-06 15:00:00"
1871,"Italian Society, AGM, April 2024",179,"Italian Society","2024-04-30 17:00:00","2024-05-05 12:00:00"
1872,"Judo AGM 2024",184,Judo,"2024-05-01 12:00:00","2024-05-07 12:00:00"
1873,"Food Science AGM Election 2024",130,"Food Science and Nutrition","2024-05-03 09:00:00","2024-05-06 17:00:00"
1874,"CompSoc Commitee Elections 2024",86,CompSoc,"2024-05-03 00:01:00","2024-05-05 17:00:00"
1875,"Heelz Dance elections",480,"Heelz Dance","2024-05-03 00:00:00","2024-05-07 00:00:00"
1876,"2024-2025 Committee",560,"European Union Affairs Society","2024-05-04 12:01:00","2024-05-09 12:01:00"
1877,"New Committee",235,Mexican,"2024-05-03 22:00:00","2024-05-06 18:00:00"
1878,"Wilderness Medicine AGM 2024",384,"Wilderness Medicine","2024-05-01 00:01:00","2024-05-05 17:00:00"
1879,"East Asian Research Society (EARS) AGM 2024-2025",110,"East Asian Research (EARS)","2024-05-04 09:00:00","2024-05-07 22:00:00"
1880,"LUUMHC AGM 2024",159,"Hockey (m)","2024-05-02 18:00:00","2024-05-03 18:00:00"
1881,"Film Society AGM 2024/2025",126,Film,"2024-05-03 17:10:00","2024-05-05 16:49:00"
1882,"Astrosoc 2024-25 AGM",26,AstroSoc,"2024-05-03 00:01:00","2024-05-07 20:00:00"
1883,"Leeds Entrepreneurs Committee Elections (AGM 2024)",115,Entrepreneurs,"2024-05-03 00:01:00","2024-05-07 23:59:00"
1884,"Leeds Raise and Give (RAG) Committee Elections (AGM 2024)",205,"Leeds RAG","2024-05-01 08:00:00","2024-05-02 20:00:00"
1885,"MASSoc AGM 2024",224,"Malaysian & Singaporean","2024-05-05 00:01:00","2024-05-06 23:10:00"
1886,"Leeds Tamil Society AGM 24/25",483,"Tamil Society","2024-05-05 20:00:00","2024-05-07 23:59:00"
1887,"Election 2024/25",215,"Lishi Daoist Tai Chi","2024-05-02 01:05:00","2024-05-06 23:59:00"
1888,"MechEngSoc 24/25",230,"Mechanical Engineering (Mech Eng Soc)","2024-05-03 14:00:00","2024-05-05 14:01:00"
1889,"Neuroscience AGM 2024",255,"Neuroscience Society","2024-05-05 18:01:00","2024-05-07 23:59:00"
1890,"Cheerleading, AGM, May 2024",72,Cheerleading,"2024-05-06 18:45:00","2024-05-07 22:00:00"
1891,"BandSoc 2024/25 Committee Elections",34,"Band Soc","2024-05-02 11:00:00","2024-05-07 23:00:00"
1892,"Casual Hoopers Elections 24/25",499,"Casual Hoopers","2024-05-03 00:10:00","2024-05-05 17:00:00"
1893,"Padel Committee Election 2024/25",518,Pádel,"2024-05-03 12:00:00","2024-05-06 23:59:00"
1894,"Folk and Thackray Sage Morris AGM 2024",128,"Folk and Thackray Sage Morris","2024-05-02 15:00:00","2024-05-07 15:00:00"
1895,"PhilSoc AGM 2024/25 - Committee Elections",277,"Philosophy (Leeds University Philosophical Society)","2024-05-02 12:05:00","2024-05-06 20:00:00"
1896,"Rounders AGM 2024/25",298,Rounders,"2024-05-03 00:00:00","2024-05-06 23:59:00"
1897,"Linguistics AGM 2024",213,Linguistics,"2024-05-04 00:01:00","2024-05-07 23:59:00"
1898,"North African Society 2024/25 Core Committee Election",479,"North African Society","2024-05-02 14:34:00","2024-05-04 14:35:00"
1899,"The Right To Walk 2024/25 Committee Elections",465,"The Right to Walk","2024-05-03 00:10:00","2024-05-06 23:59:00"
1900,"Chemsoc 2024, RON",74,Chemistry,"2024-05-03 00:01:00","2024-05-04 00:01:00"
1901,"Iranian Society Election 2023-2024",176,Iranian,"2024-05-03 12:00:00","2024-05-04 12:00:00"
1902,"Pool and Snooker Committee Election 2024",285,"Pool and Snooker","2024-05-03 00:00:00","2024-05-06 23:59:00"
1903,"The Scribe 2024/25 Election",361,"The Scribe","2024-05-05 08:00:00","2024-05-07 23:00:00"
1904,"Leeds Snowriders AGM 24",322,Snowriders,"2024-05-02 21:00:00","2024-05-03 21:00:00"
1905,"Adventist Students on Campus, AGM, May 2024",5,"Adventist Students on Campus","2024-05-03 18:30:00","2024-05-15 18:00:00"
1906,"SCEF Election 2024/25",509,"Student Clinical Ethics Forum","2024-05-03 10:52:00","2024-05-06 21:52:00"
1907,"Filipino Society AGM 2024/25",125,Filipino,"2024-05-03 12:00:00","2024-05-05 23:59:00"
1908,"LUU Turkic Society AGM Elections 2024/25",444,"Turkic Society","2024-05-04 23:59:00","2024-05-07 17:00:00"
1909,"SJA Society AGM 2024",337,"St. John Ambulance","2024-05-04 00:01:00","2024-05-06 00:00:00"
1910,"Fobsoc Election 2024-25",121,"Faculty of Biological Sciences (FoBSoc)","2024-05-03 14:16:00","2024-05-10 13:00:00"
1911,"AVSOC AGM 2024",28,Aviation,"2024-05-04 00:01:00","2024-05-07 00:00:00"
1912,"LUUMIC Committee 2024/2025",218,"LUUMIC (Music Impact in the Community)","2024-05-17 13:00:00","2024-05-20 12:00:00"
1913,"Women's Lacrosse AGM April 2024",195,"Lacrosse (w)","2024-05-04 15:00:00","2024-05-06 17:00:00"
1915,"Chemical Engineering AGM 2024",73,"Chemical Engineering","2024-05-04 12:00:00","2024-05-06 23:30:00"
1916,"Motorbike society 2024-2025",546,"Motorbike Society","2024-05-09 13:00:00","2024-05-16 13:00:00"
1917,"Buddhist Meditation Society 2024/25 Committee Election",61,"Buddhist Meditation","2024-05-03 20:16:00","2024-05-05 20:06:00"
1918,"KashSoc 24/25 Committee Elections",484,"Kashmiri Society","2024-05-20 00:32:00","2024-05-21 00:32:00"
1919,"High On Life AGM 2024/2025",153,"High on Life","2024-05-07 00:00:00","2024-05-15 00:00:00"
1920,"cycling AGM 24/25",97,Cycling,"2024-05-05 08:00:00","2024-05-06 23:59:00"
1921,"Photography Society AGM 2024",472,Photography,"2024-05-12 00:00:00","2024-05-19 23:59:00"
1922,"ShockSoc AGM 2024 Election",316,"ShockSoc (Electrical Engineering)","2024-05-05 06:10:00","2024-05-06 06:10:00"
1923,"Telugu Students Society Leeds AGM",522,"Telugu Students Society","2024-05-05 11:01:00","2024-05-06 11:46:00"
1924,"Tealights Committee Election",504,Tealights,"2024-05-05 13:30:00","2024-05-07 13:30:00"
1925,"Spoken Word Committee Election 24/25",331,"Spoken Word","2024-05-02 12:01:00","2024-05-07 23:59:00"
1926,"Committee Elections 24/25",516,"Egyptian Society","2024-05-06 10:30:00","2024-05-07 12:30:00"
1927,"Aikido AGM 2024",9,Aikido,"2024-05-05 16:00:00","2024-05-07 23:59:00"
1928,"Treasurer and Social media Sec re-open",247,"Muay Thai","2024-05-06 00:00:00","2024-05-07 00:00:00"
1929,"Pantomime Society AGM Elections 2024",273,Pantomime,"2024-05-05 16:01:00","2024-05-06 20:00:00"
1930,"SEG 24/25 Committee Elections",324,"Society of Economic Geologists","2024-05-07 09:00:00","2024-05-08 16:39:00"
1931,"Men's Rugby Union AGM for 2024/2025",303,"Rugby Union (m)","2024-05-06 17:02:00","2024-05-07 17:03:00"
1932,"Leeds Medics Climbing AGM 2024",500,"Leeds Medics Climbing","2024-05-06 00:02:00","2024-05-07 23:59:00"
1933,"Warhammer Soc AGM",474,"Warhammer Society","2024-05-06 00:01:00","2024-05-13 00:01:00"
1934,"24/25 - Development Netball AGM",467,"Development Netball","2024-05-05 17:00:00","2024-05-06 17:30:00"
1935,"Pensa Leeds",543,Pensa,"2024-05-07 12:07:00","2024-05-08 12:08:00"
1936,"Motorsport Society EGM",244,"Motorsport Society","2024-05-07 00:01:00","2024-05-08 00:05:00"
1937,"NUS UK Referendum",0,"Not Set","2024-05-13 09:30:00","2024-05-16 15:00:00"
1938,"Ref Dev",0,"Not Set","2024-05-02 15:14:00","2024-05-04 15:14:00"
1939,"MindMatters AGM Elections",241,"Mind Matters","2024-05-07 20:00:00","2024-05-09 20:00:00"
1940,"Economics Society EGM 11-a-side Sports Secretary 2024-25",111,"Economics Society","2024-05-08 00:00:00","2024-05-15 00:00:00"
1941,"Believers LoveWorld 2024/2025 committee Election",533,"Believers LoveWorld (BLW)","2024-05-07 00:01:00","2024-05-08 17:30:00"
1942,"LUU Poker Society Committee 2024/2025",524,"Leeds University Union Poker Society","2024-05-07 11:38:00","2024-05-09 04:00:00"
1943,"Leeds Album Review 2024 Elections",496,"Music Album Review","2024-05-20 12:01:00","2024-05-24 11:43:00"
1944,"PCI Society AGM 2024",275,"Performance and Cultural Industries (PCI)","2024-05-08 01:00:00","2024-05-09 23:59:00"
1945,"Caledonian Society AGM 2024/2025",542,"Caledonian Society","2024-05-07 14:01:00","2024-05-08 14:01:00"
1946,"Casual Kickabout AGM May 2024",68,"Casual Kickabout","2024-05-08 09:02:00","2024-05-15 09:00:00"
1947,"Physoc 2024/25 Committee Election",281,Physics,"2024-05-07 17:01:00","2024-05-08 23:59:00"
1948,"AGM 2024 Leeds uni nursing soc",260,Nursing,"2024-05-19 00:36:00","2024-05-24 23:59:00"
1949,"Triathlon AGM",369,Triathlon,"2024-05-09 00:01:00","2024-05-10 23:59:00"
1950,"Scout and Guide EGM May 2024",313,"Scout & Guide","2024-05-13 23:30:00","2024-05-14 23:59:00"
1951,"wardrobe mistress dancesport election 2024/25",99,"Dancesport (Ballroom and Latin)","2024-05-09 12:01:00","2024-05-16 12:00:00"
1952,"Remaining Japanese Society committee roles",180,Japanese,"2024-05-13 00:00:00","2024-05-17 23:59:00"
1953,"Weightlifting Captain Re-Election 2024/25",35,"Barbell Club","2024-05-09 12:00:00","2024-05-10 12:00:00"
1954,"Hong Kong Public Affairs and Social Service Society AGM , 2024",163,"Hong Kong Public Affairs & Social Services Society","2024-05-15 11:12:00","2024-05-16 11:12:00"
1955,"Cymdeithas Gymreig Prifysgol Leeds University Welsh Society - ADDITIONAL ROLE",383,"Cymdeithas Gymreig Prifysgol Leeds University Welsh Society","2024-05-09 20:30:00","2024-05-12 17:00:00"
1956,Test,179,"Italian Society","2024-05-12 15:19:00","2024-05-15 13:19:00"
1957,"North African Society Committee 2024/25",479,"North African Society","2024-05-12 15:36:00","2024-05-14 15:36:00"
1958,"LUUMS EGM 23/24",219,"LUUMS (Music)","2024-05-13 08:00:00","2024-05-17 20:00:00"
1959,"LSTV 2024 Social Sec By-election",217,LSTV,"2024-05-15 12:31:00","2024-05-22 12:30:00"
1960,"LCAS Committee Elections AGM 24/25",477,"Commercial Awareness","2024-05-14 00:00:00","2024-05-20 23:59:00"
1961,"General Committee Election",384,"Wilderness Medicine","2024-05-13 19:01:00","2024-05-17 19:00:00"
1962,"MIDSOC 2024 committee elections",239,Midwifery,"2024-05-27 12:00:00","2024-06-03 09:00:00"
1963,"ArabSoc 24/25 Committee",440,"Arab Society","2024-05-14 10:00:00","2024-05-17 10:00:00"
1964,"Iranian Society Election 2023-2024",176,Iranian,"2024-05-14 15:10:00","2024-05-15 15:10:00"
1965,"British Chinese Society President & PR Manager EGM 24/25",58,"British Chinese","2024-05-16 00:00:00","2024-05-23 23:59:00"
1966,"National Hindu Students Forum AGM 2024",251,"National Hindu Students Forum","2024-05-18 12:30:00","2024-05-19 20:00:00"
1967,"East Asian Research Society (EARS) AGM 2024-2025 Attempt 2",110,"East Asian Research (EARS)","2024-05-15 13:00:00","2024-05-19 23:59:00"
1968,"Commuters Society 24/25 (Remaining role)",85,Commuters,"2024-05-15 14:05:00","2024-05-16 14:05:00"
1969,"LUU Turkic Society Elections EGM 2024/225",444,"Turkic Society","2024-05-16 00:01:00","2024-05-21 15:43:00"
1970,"Boxing EGM 2024: Captain + Treasurer",53,Boxing,"2024-05-15 16:30:00","2024-05-22 16:30:00"
1971,"Mech 24/25",230,"Mechanical Engineering (Mech Eng Soc)","2024-05-16 01:43:00","2024-05-17 07:00:00"
1972,"2024/25 committee renominations",499,"Casual Hoopers","2024-05-16 01:01:00","2024-05-19 12:00:00"
1973,"Medics Climbing AGM",500,"Leeds Medics Climbing","2024-05-16 09:15:00","2024-05-19 22:00:00"
1974,"FILSOC ELECTION 2024",125,Filipino,"2024-05-17 00:00:00","2024-05-19 00:00:00"
1975,"LUUSAC EGM 2024 Social Sec",345,"Sub Aqua (Scuba Diving)","2024-05-18 00:35:00","2024-05-20 14:35:00"
1976,"ISoc EGM",178,Islamic,"2024-05-20 13:01:00","2024-05-24 18:00:00"
1977,"Leeds Extended Reality Society AGM",120,"Extended Reality XR","2024-05-17 00:00:00","2024-05-20 20:28:00"
1978,"NSPCC Art Collective - Creating for Cause Committee Elections, May 2024",557,"NSPCC Art Collective - Creating for Cause","2024-05-19 10:55:00","2024-05-21 10:44:00"
1979,"Plant Society AGM 2024",446,"Plant Society","2024-05-18 00:01:00","2024-05-20 00:00:00"
1980,"UBT Re-open 2024/25 AGM",208,"Leeds Uni Boob Team","2024-05-18 12:21:00","2024-05-19 23:59:00"
1981,Secratary,141,Golf,"2024-05-18 17:36:00","2024-05-19 21:22:00"
1982,"LUUStreet 2024/2025 Committee EGM",341,"Street Dance","2024-05-18 00:01:00","2024-05-19 12:00:00"
1983,"Astrosoc 2024-25 AGM Version 2",26,AstroSoc,"2024-05-18 00:01:00","2024-05-24 23:55:00"
1984,"University of Leeds Boat Club EGM",299,Rowing,"2024-05-20 18:30:00","2024-05-24 22:00:00"
1985,"Sikh Society, AGM, April 2024",318,Sikh,"2024-05-17 22:18:00","2024-05-19 22:21:00"
1986,"Russian Academic Society (RASOC) 2024-2025 AGM",521,"Russian Academic Society (RASoc)","2024-05-18 15:30:00","2024-05-20 12:00:00"
1987,"Triathlon AGM 2",369,Triathlon,"2024-05-18 23:58:00","2024-05-19 23:59:00"
1988,"LUU Squash and Racketball 2024 EGM",334,"Squash and Racketball","2024-05-20 12:01:00","2024-05-24 23:59:00"
1989,"Linguistics AGM 2024",213,Linguistics,"2024-05-20 00:02:00","2024-05-22 23:59:00"
1990,"Head of Design 24/25",214,Lippy,"2024-05-20 00:00:00","2024-05-27 00:00:00"
1991,"Secretary Elections - AGM 2024",28,Aviation,"2024-05-20 06:00:00","2024-05-21 23:59:00"
1992,"FAHACS Soc AGM",571,"FAHACS (Fine Art, History of Art, & Cultural Studies) Society","2024-05-24 23:05:00","2024-05-27 23:00:00"
1993,Test,179,"Italian Society","2024-05-21 13:51:00","2024-05-24 12:51:00"
1994,"STAR AGM 2024",342,"Student Action for Refugees","2024-05-22 00:00:00","2024-05-23 00:00:00"
1995,"Consulting Society AGM",89,Consulting,"2024-05-20 15:11:00","2024-05-21 15:12:00"
1996,"Rotaract AGM",482,"Rotaract Club","2024-05-21 00:00:00","2024-05-24 00:00:00"
1997,"PALS AGM 24/25",488,"Peer Assisted Learning Scheme (PALS), (Medics and Dentists)","2024-06-01 00:01:00","2024-06-07 23:59:00"
1998,"Quadball Executive Elections 2024",291,Quadball,"2024-05-21 00:01:00","2024-05-22 23:59:00"
1999,"Pool Soc Tournament Sec 2024",285,"Pool and Snooker","2024-05-21 10:30:00","2024-05-22 12:00:00"
2000,"SFGH 2024 Annual Election",343,"Students for Global Health Leeds","2024-05-22 00:00:00","2024-05-27 23:59:00"
2001,"Women's Rugby Union VCC 2024/2025",304,"Rugby Union (w)","2024-05-21 23:36:00","2024-05-24 12:00:00"
